class;width;height;xmin;ymin;xmax;ymax
B1;2479;1983;1375;542;1926;1141
B1;1219;813;560;206;883;637
B1;1024;512;38;327;455;441
B1;1088;545;19;219;539;366
B1;540;720;75;46;503;279
B1;540;720;176;501;280;614
B1;1600;1049;1028;247;1113;349
B1;2048;286;926;10;1153;128
B1;1088;545;98;204;1078;450
B1;3694;2955;1528;702;1834;929
B1;1600;1066;446;321;1560;580
B1;3124;1396;1599;713;1833;861
B1;1623;1080;367;525;626;628
B1;900;754;283;285;689;548
B1;2560;1707;0;611;1546;1087
B1;1920;1080;22;103;1867;477
B1;1577;887;639;483;956;556
B1;1600;973;0;0;1600;754
B1;4096;2304;0;0;4096;2304
B1;3888;2588;222;43;2539;2557
B1;1600;1066;494;360;1205;465
B1;720;720;193;417;528;482
B1;800;1200;166;597;465;942
B1;3124;1396;2430;714;2659;861
B1;720;1280;300;743;360;764
B1;1600;1049;805;368;891;475
B1;1365;2048;314;467;461;600
B1;6000;3463;2872;2273;3137;2329
B1;1160;614;5;180;1160;439
B1;1000;667;196;167;718;297
B1;3869;2583;2099;1077;3869;2232
B1;1000;667;417;289;783;389
B1;1440;810;58;407;443;514
B1;1920;1280;919;576;1019;621
B1;1080;1920;566;696;629;758
B1;5722;4087;2295;1306;5641;1930
B1;2048;1366;432;629;1344;827
B1;1000;667;617;135;662;144
B1;3751;2501;367;836;2057;1850
B1;1829;1219;666;449;1165;799
B1;1623;1080;650;575;870;672
B1;2100;1397;698;647;2090;925
B1;2048;1533;969;694;1423;1395
B1;1200;550;226;0;1136;80
B1;1067;800;700;208;901;375
B1;1067;800;259;175;466;358
B1;1067;800;265;373;479;567
B1;800;604;209;161;773;273
B1;1195;1600;597;800;916;872
B1;4256;2832;904;1299;3623;1966
B1;1200;758;0;341;438;448
B1;1623;1080;1214;349;1414;430
B1;636;382;216;250;424;354
B1;1623;1080;1094;351;1335;441
B1;3591;1942;161;503;245;582
B1;2100;1256;0;814;532;978
B1;1368;912;665;394;819;498
B1;2100;1256;88;849;893;1026
B1;2100;1256;254;868;1081;1053
B1;2048;1366;559;899;2048;1366
B1;2100;1256;391;890;1245;1082
B1;2100;1256;1078;974;2100;1202
B1;2100;1256;957;264;1308;340
B1;6252;4064;220;2582;2275;3072
B1;843;658;155;26;580;375
B1;2514;1656;1497;737;2074;1238
B1;2514;1656;567;686;1143;1186
B1;5417;3861;2955;2285;4315;2620
B1;736;736;0;46;736;365
B1;1600;1063;34;257;1109;599
B1;2018;1135;91;364;1836;902
B1;6000;3440;2562;1209;3362;1369
B1;2100;1397;0;35;1727;1162
B1;1440;810;951;540;1378;664
B1;2514;1656;1818;144;2300;605
B1;1600;1065;495;499;569;529
B1;6252;4064;107;1834;5974;3123
B1;1000;714;486;117;539;141
B1;1195;1600;0;1041;1136;1285
B1;1920;1200;149;120;1316;512
B1;1200;800;587;277;974;606
B1;3888;2592;2919;2156;3233;2229
B1;2048;1364;1076;477;2048;775
B1;3024;4032;22;622;1592;1414
B1;1280;853;0;0;1280;824
B1;3024;4032;495;1522;1584;2055
B1;3024;4032;1684;1937;2414;2312
B1;1200;675;192;0;1159;675
B1;800;1119;463;560;597;682
B1;800;1119;629;354;746;460
B1;6371;4252;371;1072;2626;1587
B1;1188;486;0;0;1183;401
B1;1600;1067;0;0;1600;1014
B1;2475;3712;0;1193;2475;2432
B1;534;800;0;85;534;641
B1;1000;667;659;236;714;273
B1;5242;3524;2742;1489;2916;1771
B1;2392;1624;1106;342;1250;474
B1;2048;1368;98;305;1988;884
B1;1200;799;94;167;602;398
B1;1050;700;209;149;977;302
B1;1800;1200;774;589;1055;880
B1;1000;714;434;91;491;119
B1;1195;1600;534;856;919;943
B1;900;530;261;23;798;184
B1;2400;1631;0;0;2400;1529
B1;1195;1600;365;903;961;1038
B1;4118;2316;1998;811;3274;1429
B1;1600;1065;701;82;1390;940
B1;1280;720;730;549;1280;720
B1;4096;2731;776;811;4096;1586
B1;1360;907;550;334;768;530
B1;1280;720;138;439;1120;653
B1;600;449;0;137;496;309
B1;1280;720;0;413;874;611
B1;1280;720;555;288;1220;471
B1;1280;720;201;258;790;418
B1;1280;720;655;196;1240;346
B1;1280;960;0;139;1280;503
B1;1280;816;629;86;919;255
B1;1024;684;0;139;477;684
B1;1280;720;358;306;587;558
B1;1389;928;594;331;904;634
B1;1993;1437;236;174;1758;1185
B1;1000;829;0;0;981;560
B1;4096;2731;1897;613;2289;855
B1;780;519;76;202;661;342
B1;3010;1471;781;534;1276;820
B1;2265;1618;824;467;1483;1076
B1;800;568;409;447;477;464
B1;7443;4962;1734;1764;3679;3235
B1;1913;2284;0;1303;1913;1898
B1;3860;1654;2093;137;2270;221
B1;1600;1200;790;504;952;625
B1;1067;1600;245;365;360;469
B1;3860;1654;2750;502;3409;647
B1;1024;683;528;262;736;393
B1;900;457;534;287;799;371
B1;4096;2725;0;1951;300;2041
B1;6000;3376;0;154;6000;1847
B1;3204;2310;493;245;2848;2141
B1;2048;1366;87;518;762;688
B1;2250;1500;389;319;1770;987
B1;720;480;340;265;637;326
B1;2048;1582;244;951;1326;1202
B1;1913;2284;0;62;1913;1050
B1;1200;800;624;370;803;475
B1;4096;2860;1799;927;2695;1264
B1;3200;2128;322;1255;1385;1526
B1;4256;2832;2371;702;2620;960
B1;4256;2832;1940;1082;2160;1272
B1;2048;1337;1097;7;1582;239
B1;2754;1929;1411;23;1790;372
B1;2754;1929;1024;1050;1238;1268
B1;2754;1929;949;23;1339;393
B1;4048;2753;1408;1705;2808;2102
B1;2048;1364;542;356;1205;503
B1;2048;1337;533;327;1014;564
B1;2475;1540;2180;1272;2396;1466
B1;2400;1544;947;712;1450;840
B1;4096;2734;1873;1098;2458;1247
B1;1067;1600;529;459;641;551
B1;2048;1362;1015;345;1172;554
B1;2475;1540;234;1142;474;1359
B1;4256;2832;397;987;3824;1684
B1;800;568;312;447;375;465
B1;7443;4962;4715;2100;6626;3565
B1;4096;2731;2107;1305;2413;1465
B1;3200;2128;0;679;3078;1352
B1;4096;2725;2791;1835;3308;1972
B1;2048;1582;4;1018;691;1192
B1;1200;662;435;161;493;229
B1;4096;2136;1267;1195;2162;1961
B1;3000;2174;53;1129;318;1253
B1;1200;675;882;121;1200;214
B1;3000;2174;2430;703;2728;863
B1;1200;675;387;109;827;214
B1;1200;675;0;123;342;213
B1;1000;667;0;0;1000;640
B1;3871;2581;2313;1145;2430;1213
B1;1600;1067;478;484;827;784
B1;720;720;0;0;642;720
B1;1800;901;235;123;1800;901
B1;4096;2734;941;980;1524;1121
B1;2512;1696;118;618;366;770
B1;800;533;139;144;664;361
B1;2560;1440;304;121;1806;1319
B1;2048;1533;567;639;1773;905
B1;2544;3280;0;1071;2544;2685
B1;1000;667;122;281;370;330
B1;1600;1067;1273;360;1353;387
B1;7360;4912;1579;2383;6658;3368
B1;1920;1080;1136;309;1493;378
B1;1050;697;66;303;927;507
B1;3890;1974;319;587;1777;1231
B1;1800;1152;26;655;1782;1019
B1;1313;882;897;443;1296;521
B1;2048;1366;234;504;1520;768
B1;3000;2400;1388;1136;1524;1211
B1;1280;850;322;112;893;618
B1;1000;667;515;468;567;480
B1;800;450;0;164;684;313
B1;1600;1067;908;252;977;286
B1;1600;1067;857;211;929;251
B1;1000;667;300;270;674;359
B1;1024;683;167;307;959;484
B1;7360;4912;0;0;7360;4912
B1;7360;4912;2641;3123;6173;3973
B1;4256;2832;1765;1622;3955;2053
B1;2352;1264;1050;783;1907;1048
B1;1800;901;1121;685;1800;901
B1;3890;1974;2184;554;3556;1191
B1;600;405;0;0;600;351
B1;3000;2400;1660;1052;1807;1135
B1;1920;1172;197;425;1877;785
B1;3592;1942;40;1627;296;1870
B1;900;500;787;202;892;231
B1;1313;882;101;447;485;541
B1;4096;2731;2454;1360;2810;1845
B1;1920;1080;920;391;1346;473
B1;2475;1540;177;901;412;1112
B1;1200;1200;733;674;1153;973
B1;1000;667;706;196;763;213
B1;2409;1681;1628;1277;1750;1412
B1;1000;1333;335;564;673;663
B1;2409;1681;764;1045;886;1180
B1;512;313;0;17;512;233
B1;2409;1681;1030;805;1155;937
B1;2512;1657;1797;453;2233;809
B1;2409;1681;1162;684;1284;822
B1;1000;1333;372;709;904;894
B1;2409;1681;633;1162;755;1296
B1;1000;667;211;330;424;392
B1;1200;812;0;178;1200;544
B1;2409;1681;1758;1161;1883;1290
B1;1280;828;496;311;1089;700
B1;4096;2304;0;550;4096;1611
B1;768;1024;375;491;596;601
B1;4091;3068;282;1322;3916;2475
B1;2210;1473;1062;763;1410;1065
B1;600;399;27;3;580;333
B1;1600;1086;115;198;1561;1086
B1;3586;1941;1565;1395;1665;1483
B1;1600;732;211;0;646;35
B1;1211;807;447;237;841;579
B1;2000;1333;116;300;284;338
B1;2536;1549;1985;947;2105;1029
B1;2536;1549;1883;1032;2003;1111
B1;1600;1068;25;102;1553;931
B1;3586;1938;1204;1534;1406;1722
B1;4096;2734;1041;717;3281;1389
B1;4944;3404;0;1731;4944;3357
B1;5184;3456;2092;1626;2565;1775
B1;3586;1938;986;436;1188;624
B1;3586;1938;629;1418;838;1606
B1;2409;1681;1363;1518;1486;1650
B1;945;2048;283;833;695;1294
B1;2000;1333;1531;702;1839;768
B1;2536;1549;1786;1115;1907;1197
B1;1280;723;733;215;969;385
B1;1536;2048;975;1048;1067;1080
B1;1636;1090;707;498;851;551
B1;375;500;21;177;349;273
B1;1600;1068;1470;832;1600;878
B1;540;419;114;166;473;283
B1;3586;1938;407;322;611;511
B1;2409;1681;1495;1400;1617;1530
B1;3871;2581;1866;1270;1978;1325
B1;3871;2581;1350;1252;1462;1309
B1;1536;2048;657;662;755;754
B1;5242;3524;1846;1527;2719;2132
B1;4096;2731;1025;1730;1727;1888
B1;2003;3000;255;1577;651;2003
B1;2403;1648;266;929;377;1035
B1;1024;810;54;304;993;466
B1;900;506;591;322;619;329
B1;2403;1648;475;834;586;943
B1;4096;2728;1482;1760;3014;2140
B1;3568;2160;1488;448;3135;797
B1;1685;1080;193;345;844;508
B1;2985;1744;1343;377;2237;541
B1;8256;5504;871;2279;3094;3723
B1;2403;1648;1091;559;1197;675
B1;2475;1540;620;29;842;241
B1;4048;2753;2352;225;2613;356
B1;1200;801;889;586;993;611
B1;2754;1929;1487;1049;1689;1261
B1;2403;1648;1288;467;1400;583
B1;2048;1364;581;547;1440;748
B1;4096;2728;0;149;4096;2031
B1;2409;1681;792;8;914;142
B1;4096;2728;1114;1071;2789;1473
B1;795;1080;100;381;356;471
B1;862;1450;646;472;696;494
B1;3840;2160;1301;1504;2013;1702
B1;2409;1681;1889;1042;2009;1178
B1;4096;2734;2644;1231;3209;1358
B1;2409;1681;2155;805;2277;937
B1;1588;2117;54;934;1533;1412
B1;1000;667;210;126;252;167
B1;1600;1278;89;398;1378;1162
B1;1536;2048;547;1133;640;1168
B1;1000;667;631;172;689;192
B1;7192;4800;1924;1367;5381;2333
B1;2048;1364;931;180;2048;743
B1;2409;1681;266;485;387;618
B1;1000;667;533;141;592;161
B1;1920;1079;950;235;1455;333
B1;1920;1079;132;262;828;400
B1;900;506;631;303;652;322
B1;1920;1080;0;85;1589;319
B1;1000;714;270;147;974;307
B1;2409;1681;529;246;649;381
B1;5184;3456;2084;1626;2577;1782
B1;3840;2160;1992;1366;2464;1467
B1;4096;2725;81;870;3367;1588
B1;1920;1080;256;375;561;433
B1;3871;2581;1853;1224;1962;1284
B1;2048;1366;423;754;868;839
B1;2443;1631;0;541;2443;1245
B1;1000;667;27;177;1000;421
B1;1600;1043;411;376;1504;632
B1;1789;1278;209;340;668;458
B1;1809;1080;472;466;733;540
B1;1809;1080;1542;306;1722;360
B1;4096;2304;954;769;3973;1485
B1;1440;701;735;194;798;268
B1;1920;1080;921;461;1114;503
B1;3552;2832;1573;1550;2653;1791
B1;3751;2497;243;908;611;1015
B1;3751;2497;2103;985;2526;1106
B1;1440;701;843;146;908;221
B1;1000;1333;147;160;940;951
B1;4096;2725;635;809;3854;1530
B1;1024;738;86;127;928;640
B1;950;566;81;160;868;374
B1;2100;1474;648;746;926;902
B1;708;740;37;0;450;209
B1;1228;776;403;400;635;506
B1;4096;2731;609;799;3464;1480
B1;4096;2725;0;0;4089;2177
B1;3552;2832;3025;1496;3288;1540
B1;1620;1080;927;361;1087;405
B1;3586;1942;2685;1214;2798;1334
B1;4096;2725;0;0;4096;2307
B1;3586;1942;2561;1214;2674;1333
B1;1920;1081;1569;291;1791;534
B1;1920;1081;1170;295;1398;543
B1;1280;850;0;256;1280;850
B1;1440;701;464;315;525;387
B1;1920;1081;582;309;806;551
B1;4181;2986;451;1318;2472;1663
B1;1440;701;573;266;635;340
B1;3788;2029;1256;896;3585;1512
B1;2048;1363;453;487;1021;633
B1;1623;1080;1125;464;1352;529
B1;4823;3215;1939;1452;2728;1642
B1;1240;691;818;136;1156;218
B1;4096;2731;669;1140;2064;1616
B1;1920;1081;185;309;408;564
B1;4096;2731;2487;1070;3493;1388
B1;7756;4687;1460;2707;3528;3155
B1;1623;1080;130;422;327;480
B1;3586;1942;3053;1215;3165;1334
B1;1622;1080;1028;331;1255;419
B1;1024;684;782;570;930;613
B1;1024;684;0;78;1024;661
B1;900;594;343;200;842;302
B1;1800;1118;144;243;1467;885
B1;2003;3000;777;337;1230;894
B1;2926;4096;152;818;2548;1390
B1;1241;1216;0;0;1241;1216
B1;3592;1947;482;1215;576;1299
B1;2511;1696;1674;1288;2053;1647
B1;4096;2731;1242;271;1699;437
B1;1024;672;293;252;754;351
B1;1200;800;674;329;936;390
B1;567;2048;277;422;549;716
B1;3592;1947;547;1011;641;1097
B1;3592;1947;900;1385;994;1469
B1;3592;1947;57;1074;149;1159
B1;5184;3456;2509;1532;2641;1780
B1;1000;667;0;202;974;466
B1;3592;1947;1030;975;1124;1063
B1;1600;1067;736;247;806;279
B1;4096;2561;2502;531;2656;605
B1;1600;1063;112;352;881;554
B1;1300;637;352;91;1300;554
B1;1143;1600;207;224;1143;1374
B1;820;450;171;104;820;313
B1;2100;1474;1592;841;1951;1182
B1;1228;776;818;351;895;375
B1;1622;1080;403;590;648;698
B1;2048;1362;1459;476;1524;511
B1;1600;1060;709;315;1569;998
B1;1065;1543;159;721;901;1222
B1;3751;2501;1595;902;3369;1296
B1;3840;2160;1068;770;2296;1040
B1;1024;1024;7;43;1024;230
B1;2515;1660;1667;26;2214;476
B1;1268;952;294;478;611;591
B1;900;532;88;267;340;512
B1;900;532;590;14;827;250
B1;2109;1408;20;763;2041;1242
B1;1650;928;603;658;1203;755
B1;1650;928;0;0;1650;901
B1;3503;2465;2143;1530;2338;1627
B1;1024;1024;170;302;920;431
B1;3522;2484;341;0;3522;2484
B1;1280;1600;306;684;978;848
B1;3503;2465;0;0;3503;2280
B1;1836;1311;1175;145;1836;325
B1;2776;2180;1826;541;2221;677
B1;500;339;14;9;417;315
B1;1000;667;0;207;466;377
B1;2000;1328;199;87;1879;1077
B1;1408;577;375;222;1020;368
B1;3264;2448;1328;690;1774;898
B1;1600;1000;271;284;811;477
B1;8256;4644;3436;2782;5011;3714
B1;4096;2725;3578;1388;4078;1566
B1;4202;1720;2062;1005;3878;1458
B1;4096;2389;2466;847;3295;1046
B1;4096;2725;2561;1293;3044;1463
B1;1280;854;354;372;1280;616
B1;2048;1365;394;570;1258;967
B1;4288;2848;50;686;3279;1635
B1;1200;799;142;497;769;646
B1;1280;924;351;257;902;564
B1;4096;2389;1138;861;1945;1059
B1;1000;617;722;204;862;354
B1;4096;2725;552;571;2016;825
B1;2048;1366;1720;313;1767;338
B1;1200;675;9;24;1191;247
B1;2400;1601;960;595;1427;719
B1;959;602;251;138;864;409
B1;1000;667;0;0;1000;592
B1;1408;577;862;255;952;274
B1;900;506;305;303;588;375
B1;1000;617;471;70;672;192
B1;4096;2389;2500;822;3400;1056
B1;760;547;421;165;590;348
B1;8256;4644;1729;1789;2933;2355
B1;3564;2376;1735;808;2021;1119
B1;900;675;169;158;658;268
B1;8256;4644;5329;1789;6495;2343
B1;2400;1601;1105;936;1987;1448
B1;1600;1067;0;199;1600;778
B1;1280;720;20;387;340;485
B1;1600;900;51;71;1559;516
B1;4096;2389;0;905;3143;1635
B1;3891;2597;1263;1614;3117;2054
B1;2048;1498;1088;760;1155;807
B1;1544;999;784;410;897;465
B1;1600;1066;246;580;547;636
B1;4296;2560;1246;327;1624;497
B1;1374;915;1100;509;1211;536
B1;1600;1043;570;428;1220;580
B1;4096;2304;1556;1176;2593;1428
B1;1536;2048;745;458;1068;670
B1;1600;1043;603;425;1600;800
B1;900;600;4;121;854;391
B1;682;1023;75;285;660;843
B1;4096;2304;0;0;4096;2304
B1;4096;2730;59;1187;3976;1956
B1;2518;1696;635;553;1100;920
B1;2021;2400;1159;209;1295;342
B1;3000;2143;49;260;2982;1779
B1;2000;1316;401;100;932;475
B1;1600;1067;346;123;417;157
B1;1426;1288;89;165;1274;426
B1;4096;2730;1446;633;1661;794
B1;2021;2400;1080;640;1211;750
B1;687;1024;0;0;687;748
B1;2048;1366;1157;530;1279;560
B1;4096;2725;221;735;4010;1444
B1;4384;2374;824;552;2816;1666
B1;1240;697;654;209;1232;495
B1;3000;2000;14;609;2930;1195
B1;1417;945;609;357;752;410
B1;2048;1362;964;658;1110;690
B1;1536;2048;783;411;1036;577
B1;3546;1960;409;1681;581;1774
B1;1600;1043;635;689;1030;757
B1;1374;915;303;394;800;502
B1;1200;675;906;254;947;267
B1;2048;1364;290;590;1766;936
B1;4181;2986;2331;1263;3959;1687
B2;1920;1277;836;619;1248;679
B2;2048;1365;0;543;1547;706
B2;1000;638;89;114;869;224
B2;4096;3110;161;1567;777;1757
B2;1870;1227;133;654;507;956
B2;1080;1080;340;583;730;633
B2;3872;2592;1016;1111;2302;1336
B2;1870;1227;1336;383;1682;674
B2;4096;3110;2784;584;4096;1821
B2;576;714;0;244;345;287
B2;1000;438;36;71;852;252
B2;1200;686;576;211;1037;278
B2;1200;800;1006;364;1126;427
B2;780;449;85;104;405;176
B2;1439;1793;178;140;1396;996
B2;1638;2048;103;1909;132;1917
B2;4096;2926;1552;802;1850;1280
B2;2700;1860;220;128;2700;1427
B2;1159;1500;589;230;788;304
B2;675;1200;268;584;408;606
B2;2048;1366;1159;321;1188;354
B2;1638;2048;1314;1240;1344;1251
B2;1638;2048;487;344;521;356
B2;2048;956;472;483;1346;580
B2;1200;844;198;353;793;438
B2;900;506;411;266;482;314
B2;2210;1500;1675;713;1822;745
B2;2000;1310;1069;387;1946;760
B2;1080;1080;0;346;426;671
B2;1200;1200;600;644;1200;1200
B2;2210;1500;292;815;766;887
B2;2048;1362;1199;387;1505;475
B2;900;597;458;163;745;247
B2;1000;714;0;85;1000;570
B2;2048;1367;158;603;483;682
B2;4096;2926;2736;791;3035;1266
B2;900;506;0;236;851;367
B2;1000;516;0;94;1000;387
B2;1039;779;0;379;551;638
B2;2000;1333;917;593;1440;907
B2;723;1024;350;215;432;226
B2;1000;714;334;317;823;531
B2;1039;779;416;493;1035;614
B2;4096;2926;2346;792;2645;1270
B2;2000;1333;663;395;1416;832
B2;3586;1948;980;1682;1020;1744
B2;2410;1600;1899;148;2126;697
B2;2048;1152;1506;328;1587;429
B2;1500;843;20;300;1471;630
B2;1200;800;45;467;1160;633
B2;4096;2304;1903;988;4096;1595
B2;4350;2880;2733;230;3508;982
B2;2410;1600;516;939;742;1488
B2;2692;1221;1072;516;1614;781
B2;2151;1210;1695;570;1733;579
B2;1920;1282;557;901;935;971
B2;2048;1366;668;868;1306;962
B2;800;533;82;295;382;396
B2;1024;683;163;202;449;237
B2;2048;945;705;318;1802;479
B2;2048;1152;302;164;1715;391
B2;3000;1793;78;626;2962;1549
B2;590;388;125;48;173;166
B2;1000;667;566;234;849;271
B2;1000;667;96;199;463;272
B2;1600;1067;36;375;1555;616
B2;590;388;422;49;470;166
B2;960;720;479;243;854;277
B2;950;634;77;231;863;355
B2;1000;521;168;274;540;365
B2;811;811;595;404;722;417
B2;960;720;334;215;908;385
B2;3872;2592;1469;17;2565;2342
B2;5184;3456;2190;1327;3222;2036
B2;980;552;81;154;966;454
B2;590;388;137;213;185;329
B2;800;535;537;111;727;145
B2;3500;2075;1375;761;2247;1193
B2;5184;3456;2149;1616;2565;1832
B2;3264;2448;1460;1288;1757;1343
B2;1920;1281;0;181;1348;1148
B2;1600;1021;874;352;1279;422
B2;2100;1500;747;729;1388;822
B2;960;720;254;162;773;201
B2;4113;1146;315;248;3919;843
B2;1000;667;551;257;722;280
B2;960;720;0;265;960;473
B2;1200;800;278;145;647;580
B2;897;721;378;266;486;332
B2;1920;1080;927;220;1190;288
B2;2100;1500;1010;370;1656;649
B2;1200;800;767;63;948;244
B2;1080;1080;651;446;988;504
B2;4096;2530;1142;498;1617;562
B2;1920;1281;0;672;1266;954
B2;1024;768;223;231;1024;768
B2;3720;1896;175;985;2444;1451
B2;1088;564;4;319;723;480
B2;4096;2304;381;977;2696;1396
B2;1088;564;173;194;759;321
B2;1088;564;583;100;1088;219
B2;1000;671;602;283;1000;368
B2;904;661;687;83;858;107
B2;1920;1080;114;400;1894;635
B2;1222;669;775;31;921;155
B2;900;506;0;145;718;319
B2;900;506;539;225;851;284
B2;1847;2723;718;143;1038;167
B2;720;720;0;0;720;720
B2;2000;1333;750;574;1254;836
B2;1400;879;432;366;1372;614
B2;736;611;0;231;672;355
B2;2592;1944;1259;1069;1417;1105
B2;4608;3456;2175;1169;2381;1570
B2;1200;630;752;47;782;79
B2;3600;5127;583;1416;3028;3929
B2;900;457;770;341;886;368
B2;5184;3456;2191;1362;2907;1952
B2;2100;1459;604;173;1702;411
B2;1242;1547;0;0;1242;1547
B2;1847;2723;801;372;1051;392
B2;945;2048;351;726;610;751
B2;1922;1080;593;96;1494;897
B2;1280;790;511;292;936;619
B2;1284;2008;402;201;970;1163
B2;1000;667;85;116;1000;267
B2;1024;768;30;10;860;197
B2;1280;853;58;302;312;347
B2;720;960;127;522;431;595
B2;1125;907;584;113;615;124
B2;526;517;105;27;502;497
B2;1024;781;527;136;1005;197
B2;1280;720;400;241;809;302
B2;1176;1508;274;184;989;280
B2;600;330;257;4;600;330
B2;1440;810;253;447;361;491
B2;1200;792;233;333;722;492
B2;1440;810;400;446;509;491
B2;1440;810;540;447;651;492
B2;2830;1903;0;302;2830;1500
B2;1440;810;732;448;842;494
B2;960;450;0;104;960;387
B2;1440;810;1036;448;1146;493
B2;1500;1026;109;382;1372;596
B2;2048;1367;1183;607;1424;659
B2;1440;810;1169;450;1278;492
B2;1112;1587;0;745;1106;1265
B2;1165;722;472;322;722;410
B2;5184;3456;2300;1625;2754;1906
B2;1000;667;50;418;952;519
B2;2410;1600;464;145;685;701
B2;1280;853;207;685;302;717
B2;484;350;188;164;291;185
B2;4256;2832;1231;1654;1862;2035
B2;1067;1600;287;199;520;224
B2;1400;2048;700;560;1002;743
B2;966;506;85;94;880;208
B2;2000;1333;617;376;867;968
B2;2272;1704;850;652;1467;765
B2;3872;2592;837;0;2819;2592
B2;1289;1455;344;490;554;712
B2;5429;3204;1346;1446;1751;1552
B2;1136;852;77;388;418;475
B2;2048;1280;1439;264;1500;327
B2;1080;1350;0;799;1080;1012
B2;2440;1745;1055;1142;1119;1250
B2;1200;675;948;228;1002;237
B2;590;1361;294;900;567;1177
B2;1150;750;58;214;1150;750
B2;1200;670;492;326;1200;433
B2;1080;1920;659;491;728;600
B2;1440;810;819;466;860;495
B2;1004;1268;25;634;986;876
B2;1080;1350;41;6;1080;1331
B2;1200;675;540;403;659;420
B2;1080;1080;581;336;684;386
B2;1000;666;174;272;537;384
B2;2048;1152;830;372;1731;469
B2;2048;1152;361;488;1392;601
B2;2100;1099;948;246;2100;908
B2;2048;1152;751;650;1968;785
B2;932;1165;88;0;860;1165
B2;2048;1152;60;868;1530;1036
B2;1200;675;539;351;550;363
B2;6211;3918;3856;2843;4863;3028
B2;500;500;97;152;145;266
B2;932;524;484;168;536;224
B2;500;500;108;315;157;428
B2;1600;972;248;313;508;342
B2;1600;972;789;313;1216;358
B2;500;500;388;150;434;266
B2;2000;1800;434;568;1517;682
B2;3434;1406;1626;383;1694;492
B2;600;800;197;378;383;461
B2;1272;803;153;51;1090;427
B2;6672;4448;2955;1908;3555;2756
B2;2048;1152;520;278;1318;363
B2;6672;4448;5039;1626;5638;2385
B2;2048;1152;872;205;1589;281
B2;2048;1152;903;94;1496;157
B2;1440;725;432;247;759;283
B2;1440;725;974;286;1405;333
B2;1440;725;717;268;1097;309
B2;1440;725;65;203;324;231
B2;3888;2592;1235;939;2216;1071
B2;5030;3353;3596;1290;4304;1593
B2;1800;2700;285;1111;1695;2267
B2;1600;1043;721;458;1600;699
B2;1600;1043;381;546;844;653
B2;1081;714;790;545;878;608
B2;1081;714;399;306;491;369
B2;1081;714;161;161;254;222
B2;3600;2484;1312;768;3038;980
B2;1128;907;119;332;1107;667
B2;1841;1227;132;383;266;486
B2;2000;1333;783;503;1201;888
B2;720;1280;0;722;720;799
B2;1600;1067;992;380;1107;427
B2;1841;1227;647;384;1264;948
B2;1600;1043;301;570;449;637
B2;1280;720;96;138;1200;276
B2;720;1280;331;651;384;658
B2;480;300;124;36;446;128
B2;2048;1152;622;143;1276;212
B2;1406;1757;164;335;1190;1633
B2;1536;2048;560;924;724;997
B2;512;474;136;270;375;419
B2;1920;1080;589;378;1074;431
B2;4096;2731;1253;2081;1334;2097
B2;1920;1080;360;261;750;303
B2;1920;1080;291;214;651;254
B2;768;994;148;397;605;477
B2;4096;2731;3367;541;3437;585
B2;1920;1080;167;141;467;172
